region,year,acc_cl_nm,acc_cnt,acc_cnt_cmrt,dth_dnv_cnt,dth_dnv_cnt_cmrt,ftlt_rate,injpsn_cnt,injpsn_cnt_cmrt,tot_acc_cnt,tot_dth_dnv_cnt,tot_injpsn_cnt
정선군,2014,무면허사고,3,0.05,0,0.0,0.0,5,0.05,6548,276,9750
철원군,2014,전체사고,161,0.07,13,0.27,8.07,239,0.07,223552,4762,337497
철원군,2014,어린이사고,8,0.07,0,0.0,0.0,10,0.07,12110,52,14894
철원군,2014,고령자사고,42,0.13,5,0.28,11.9,46,0.13,33170,1815,35352
철원군,2014,보행자사고,35,0.07,2,0.1,5.71,33,0.06,51145,1910,51646
철원군,2014,자전거사고,1,0.02,0,0.0,0.0,1,0.02,5975,93,6328
철원군,2014,야간사고,56,0.06,6,0.25,10.71,83,0.05,101280,2446,153432
철원군,2014,어린이보행사고,4,0.08,0,0.0,0.0,4,0.08,4858,26,4954
철원군,2014,고령운전자사고,21,0.1,3,0.39,14.29,29,0.1,20275,763,29420
철원군,2014,고령보행자사고,10,0.09,2,0.22,20.0,8,0.08,10825,919,10031
철원군,2014,뺑소니사고,8,0.09,1,0.48,12.5,7,0.05,8771,207,13622
철원군,2014,무면허사고,7,0.11,4,1.45,57.14,15,0.15,6548,276,9750
춘천시,2014,전체사고,1689,0.76,28,0.59,1.66,2689,0.8,223552,4762,337497
춘천시,2014,어린이사고,103,0.85,0,0.0,0.0,131,0.88,12110,52,14894
춘천시,2014,고령자사고,242,0.73,12,0.66,4.96,282,0.8,33170,1815,35352
춘천시,2014,보행자사고,328,0.64,14,0.73,4.27,335,0.65,51145,1910,51646
춘천시,2014,자전거사고,19,0.32,0,0.0,0.0,21,0.33,5975,93,6328
춘천시,2014,야간사고,688,0.68,15,0.61,2.18,1047,0.68,101280,2446,153432
춘천시,2014,어린이보행사고,26,0.54,0,0.0,0.0,28,0.57,4858,26,4954
춘천시,2014,스쿨존내어린이사고,1,0.19,0,0.0,0.0,1,0.18,523,4,553
춘천시,2014,고령운전자사고,200,0.99,8,1.05,4.0,303,1.03,20275,763,29420
춘천시,2014,고령보행자사고,85,0.79,7,0.76,8.24,80,0.8,10825,919,10031
춘천시,2014,뺑소니사고,50,0.57,0,0.0,0.0,74,0.54,8771,207,13622
춘천시,2014,무면허사고,33,0.5,1,0.36,3.03,55,0.56,6548,276,9750
태백시,2014,전체사고,209,0.09,5,0.11,2.39,340,0.1,223552,4762,337497
태백시,2014,어린이사고,15,0.12,0,0.0,0.0,22,0.15,12110,52,14894
태백시,2014,고령자사고,39,0.12,2,0.11,5.13,39,0.11,33170,1815,35352
태백시,2014,보행자사고,51,0.1,3,0.16,5.88,52,0.1,51145,1910,51646
태백시,2014,자전거사고,1,0.02,1,1.08,100.0,0,0.0,5975,93,6328
태백시,2014,야간사고,65,0.06,1,0.04,1.54,135,0.09,101280,2446,153432
태백시,2014,어린이보행사고,4,0.08,0,0.0,0.0,4,0.08,4858,26,4954
태백시,2014,고령운전자사고,25,0.12,2,0.26,8.0,44,0.15,20275,763,29420
태백시,2014,고령보행자사고,18,0.17,2,0.22,11.11,16,0.16,10825,919,10031
태백시,2014,뺑소니사고,8,0.09,0,0.0,0.0,12,0.09,8771,207,13622
태백시,2014,무면허사고,4,0.06,0,0.0,0.0,5,0.05,6548,276,9750
평창군,2014,전체사고,235,0.11,8,0.17,3.4,541,0.16,223552,4762,337497
평창군,2014,어린이사고,23,0.19,0,0.0,0.0,41,0.28,12110,52,14894
평창군,2014,고령자사고,55,0.17,7,0.39,12.73,73,0.21,33170,1815,35352
평창군,2014,보행자사고,32,0.06,1,0.05,3.13,33,0.06,51145,1910,51646
평창군,2014,야간사고,65,0.06,5,0.2,7.69,126,0.08,101280,2446,153432
평창군,2014,어린이보행사고,1,0.02,0,0.0,0.0,1,0.02,4858,26,4954
평창군,2014,고령운전자사고,33,0.16,4,0.52,12.12,81,0.28,20275,763,29420
평창군,2014,고령보행자사고,9,0.08,1,0.11,11.11,9,0.09,10825,919,10031
평창군,2014,뺑소니사고,10,0.11,0,0.0,0.0,21,0.15,8771,207,13622
평창군,2014,무면허사고,11,0.17,1,0.36,9.09,20,0.21,6548,276,9750
홍천군,2014,전체사고,339,0.15,20,0.42,5.9,587,0.17,223552,4762,337497
홍천군,2014,어린이사고,24,0.2,0,0.0,0.0,30,0.2,12110,52,14894
홍천군,2014,고령자사고,69,0.21,5,0.28,7.25,81,0.23,33170,1815,35352
홍천군,2014,보행자사고,45,0.09,4,0.21,8.89,42,0.08,51145,1910,51646
홍천군,2014,자전거사고,2,0.03,0,0.0,0.0,2,0.03,5975,93,6328
홍천군,2014,야간사고,106,0.1,7,0.29,6.6,177,0.12,101280,2446,153432
홍천군,2014,어린이보행사고,2,0.04,0,0.0,0.0,2,0.04,4858,26,4954
홍천군,2014,고령운전자사고,43,0.21,3,0.39,6.98,70,0.24,20275,763,29420
홍천군,2014,고령보행자사고,14,0.13,1,0.11,7.14,13,0.13,10825,919,10031
홍천군,2014,뺑소니사고,20,0.23,1,0.48,5.0,30,0.22,8771,207,13622
홍천군,2014,무면허사고,11,0.17,0,0.0,0.0,20,0.21,6548,276,9750
화천군,2014,전체사고,79,0.04,4,0.08,5.06,113,0.03,223552,4762,337497
화천군,2014,어린이사고,5,0.04,0,0.0,0.0,5,0.03,12110,52,14894
화천군,2014,고령자사고,28,0.08,3,0.17,10.71,29,0.08,33170,1815,35352
화천군,2014,보행자사고,14,0.03,2,0.1,14.29,14,0.03,51145,1910,51646
화천군,2014,자전거사고,3,0.05,0,0.0,0.0,3,0.05,5975,93,6328
화천군,2014,야간사고,26,0.03,3,0.12,11.54,31,0.02,101280,2446,153432
화천군,2014,어린이보행사고,2,0.04,0,0.0,0.0,2,0.04,4858,26,4954
화천군,2014,고령운전자사고,9,0.04,2,0.26,22.22,14,0.05,20275,763,29420
화천군,2014,고령보행자사고,6,0.06,1,0.11,16.67,6,0.06,10825,919,10031
화천군,2014,뺑소니사고,2,0.02,0,0.0,0.0,3,0.02,8771,207,13622
화천군,2014,무면허사고,4,0.06,0,0.0,0.0,6,0.06,6548,276,9750
횡성군,2014,전체사고,188,0.08,13,0.27,6.91,335,0.1,223552,4762,337497
횡성군,2014,어린이사고,11,0.09,0,0.0,0.0,12,0.08,12110,52,14894
횡성군,2014,고령자사고,50,0.15,6,0.33,12.0,52,0.15,33170,1815,35352
횡성군,2014,보행자사고,28,0.05,4,0.21,14.29,32,0.06,51145,1910,51646
횡성군,2014,자전거사고,1,0.02,0,0.0,0.0,1,0.02,5975,93,6328
횡성군,2014,야간사고,53,0.05,2,0.08,3.77,81,0.05,101280,2446,153432
횡성군,2014,어린이보행사고,2,0.04,0,0.0,0.0,2,0.04,4858,26,4954
횡성군,2014,스쿨존내어린이사고,1,0.19,0,0.0,0.0,1,0.18,523,4,553
횡성군,2014,고령운전자사고,24,0.12,2,0.26,8.33,43,0.15,20275,763,29420
횡성군,2014,고령보행자사고,14,0.13,3,0.33,21.43,12,0.12,10825,919,10031
횡성군,2014,뺑소니사고,6,0.07,0,0.0,0.0,7,0.05,8771,207,13622
횡성군,2014,무면허사고,3,0.05,0,0.0,0.0,3,0.03,6548,276,9750
강릉시,2015,전체사고,1096,0.47,21,0.45,1.92,1690,0.48,232035,4621,350400
강릉시,2015,어린이사고,53,0.43,0,0.0,0.0,61,0.41,12191,65,15034
강릉시,2015,고령자사고,202,0.56,10,0.55,4.95,224,0.58,36053,1814,38582
강릉시,2015,보행자사고,240,0.46,10,0.56,4.17,240,0.46,51759,1795,52297
강릉시,2015,자전거사고,14,0.2,0,0.0,0.0,14,0.19,6920,107,7333
강릉시,2015,야간사고,449,0.44,14,0.59,3.12,678,0.44,102986,2369,155287
강릉시,2015,어린이보행사고,26,0.56,0,0.0,0.0,27,0.57,4646,41,4718
강릉시,2015,스쿨존내어린이사고,3,0.55,0,0.0,0.0,3,0.54,541,8,558
강릉시,2015,고령운전자사고,132,0.57,5,0.61,3.79,196,0.58,23063,815,33787
강릉시,2015,고령보행자사고,56,0.49,7,0.77,12.5,49,0.45,11532,909,10772
강릉시,2015,뺑소니사고,32,0.34,4,2.55,12.5,65,0.45,9513,157,14388
강릉시,2015,무면허사고,22,0.36,1,0.44,4.55,32,0.36,6035,226,8870
고성군,2015,전체사고,174,0.07,8,0.17,4.6,354,0.1,232035,4621,350400
고성군,2015,어린이사고,14,0.11,0,0.0,0.0,20,0.13,12191,65,15034
고성군,2015,고령자사고,43,0.12,4,0.22,9.3,50,0.13,36053,1814,38582
고성군,2015,보행자사고,34,0.07,1,0.06,2.94,35,0.07,51759,1795,52297
고성군,2015,자전거사고,1,0.01,0,0.0,0.0,1,0.01,6920,107,7333
고성군,2015,야간사고,39,0.04,0,0.0,0.0,91,0.06,102986,2369,155287
고성군,2015,어린이보행사고,5,0.11,0,0.0,0.0,5,0.11,4646,41,4718
고성군,2015,고령운전자사고,32,0.14,5,0.61,15.63,49,0.15,23063,815,33787
고성군,2015,고령보행자사고,7,0.06,0,0.0,0.0,8,0.07,11532,909,10772
고성군,2015,뺑소니사고,3,0.03,0,0.0,0.0,5,0.03,9513,157,14388
고성군,2015,무면허사고,3,0.05,1,0.44,33.33,4,0.05,6035,226,8870
동해시,2015,전체사고,569,0.25,13,0.28,2.28,904,0.26,232035,4621,350400
동해시,2015,어린이사고,27,0.22,0,0.0,0.0,30,0.2,12191,65,15034
동해시,2015,고령자사고,99,0.27,7,0.39,7.07,98,0.25,36053,1814,38582
동해시,2015,보행자사고,100,0.19,5,0.28,5.0,103,0.2,51759,1795,52297
동해시,2015,자전거사고,8,0.12,0,0.0,0.0,8,0.11,6920,107,7333
동해시,2015,야간사고,236,0.23,6,0.25,2.54,400,0.26,102986,2369,155287
동해시,2015,어린이보행사고,7,0.15,0,0.0,0.0,7,0.15,4646,41,4718
동해시,2015,스쿨존내어린이사고,1,0.18,0,0.0,0.0,1,0.18,541,8,558
동해시,2015,고령운전자사고,74,0.32,2,0.25,2.7,122,0.36,23063,815,33787
동해시,2015,고령보행자사고,32,0.28,4,0.44,12.5,28,0.26,11532,909,10772
동해시,2015,뺑소니사고,10,0.11,1,0.64,10.0,12,0.08,9513,157,14388
동해시,2015,무면허사고,4,0.07,0,0.0,0.0,6,0.07,6035,226,8870
삼척시,2015,전체사고,412,0.18,8,0.17,1.94,709,0.2,232035,4621,350400
삼척시,2015,어린이사고,22,0.18,0,0.0,0.0,25,0.17,12191,65,15034
삼척시,2015,고령자사고,83,0.23,3,0.17,3.61,95,0.25,36053,1814,38582
삼척시,2015,보행자사고,60,0.12,3,0.17,5.0,65,0.12,51759,1795,52297
삼척시,2015,자전거사고,6,0.09,0,0.0,0.0,6,0.08,6920,107,7333
삼척시,2015,야간사고,122,0.12,3,0.13,2.46,202,0.13,102986,2369,155287
삼척시,2015,어린이보행사고,6,0.13,0,0.0,0.0,6,0.13,4646,41,4718
삼척시,2015,고령운전자사고,64,0.28,0,0.0,0.0,128,0.38,23063,815,33787
삼척시,2015,고령보행자사고,13,0.11,2,0.22,15.38,12,0.11,11532,909,10772
삼척시,2015,뺑소니사고,6,0.06,0,0.0,0.0,12,0.08,9513,157,14388
삼척시,2015,무면허사고,12,0.2,1,0.44,8.33,18,0.2,6035,226,8870
속초시,2015,전체사고,519,0.22,8,0.17,1.54,896,0.26,232035,4621,350400
속초시,2015,어린이사고,39,0.32,0,0.0,0.0,53,0.35,12191,65,15034
속초시,2015,고령자사고,85,0.24,0,0.0,0.0,106,0.27,36053,1814,38582
속초시,2015,보행자사고,106,0.2,4,0.22,3.77,115,0.22,51759,1795,52297
속초시,2015,자전거사고,7,0.1,0,0.0,0.0,7,0.1,6920,107,7333
속초시,2015,야간사고,203,0.2,7,0.3,3.45,329,0.21,102986,2369,155287
속초시,2015,어린이보행사고,13,0.28,0,0.0,0.0,13,0.28,4646,41,4718
속초시,2015,스쿨존내어린이사고,2,0.37,0,0.0,0.0,2,0.36,541,8,558
속초시,2015,고령운전자사고,55,0.24,0,0.0,0.0,100,0.3,23063,815,33787
속초시,2015,고령보행자사고,24,0.21,0,0.0,0.0,25,0.23,11532,909,10772
속초시,2015,뺑소니사고,19,0.2,2,1.27,10.53,32,0.22,9513,157,14388
속초시,2015,무면허사고,9,0.15,0,0.0,0.0,16,0.18,6035,226,8870
양구군,2015,전체사고,83,0.04,7,0.15,8.43,135,0.04,232035,4621,350400
양구군,2015,어린이사고,8,0.07,0,0.0,0.0,11,0.07,12191,65,15034
양구군,2015,고령자사고,31,0.09,3,0.17,9.68,30,0.08,36053,1814,38582
양구군,2015,보행자사고,13,0.03,1,0.06,7.69,12,0.02,51759,1795,52297
양구군,2015,자전거사고,2,0.03,0,0.0,0.0,2,0.03,6920,107,7333
양구군,2015,야간사고,28,0.03,3,0.13,10.71,48,0.03,102986,2369,155287
양구군,2015,어린이보행사고,2,0.04,0,0.0,0.0,2,0.04,4646,41,4718
양구군,2015,스쿨존내어린이사고,2,0.37,0,0.0,0.0,2,0.36,541,8,558
양구군,2015,고령운전자사고,10,0.04,0,0.0,0.0,14,0.04,23063,815,33787
양구군,2015,고령보행자사고,6,0.05,1,0.11,16.67,5,0.05,11532,909,10772
양구군,2015,뺑소니사고,4,0.04,1,0.64,25.0,4,0.03,9513,157,14388
양구군,2015,무면허사고,6,0.1,0,0.0,0.0,12,0.14,6035,226,8870
양양군,2015,전체사고,178,0.08,10,0.22,5.62,347,0.1,232035,4621,350400
양양군,2015,어린이사고,13,0.11,0,0.0,0.0,14,0.09,12191,65,15034
양양군,2015,고령자사고,53,0.15,3,0.17,5.66,62,0.16,36053,1814,38582
양양군,2015,보행자사고,35,0.07,6,0.33,17.14,31,0.06,51759,1795,52297
양양군,2015,자전거사고,1,0.01,0,0.0,0.0,1,0.01,6920,107,7333
양양군,2015,야간사고,49,0.05,6,0.25,12.24,99,0.06,102986,2369,155287
양양군,2015,어린이보행사고,2,0.04,0,0.0,0.0,2,0.04,4646,41,4718
양양군,2015,고령운전자사고,40,0.17,2,0.25,5.0,63,0.19,23063,815,33787
양양군,2015,고령보행자사고,10,0.09,1,0.11,10.0,9,0.08,11532,909,10772
양양군,2015,뺑소니사고,4,0.04,1,0.64,25.0,3,0.02,9513,157,14388
양양군,2015,무면허사고,4,0.07,0,0.0,0.0,4,0.05,6035,226,8870
영월군,2015,전체사고,147,0.06,10,0.22,6.8,271,0.08,232035,4621,350400
영월군,2015,어린이사고,10,0.08,1,1.54,10.0,12,0.08,12191,65,15034
영월군,2015,고령자사고,49,0.14,4,0.22,8.16,64,0.17,36053,1814,38582
영월군,2015,보행자사고,27,0.05,6,0.33,22.22,21,0.04,51759,1795,52297
영월군,2015,야간사고,44,0.04,4,0.17,9.09,66,0.04,102986,2369,155287
영월군,2015,어린이보행사고,4,0.09,1,2.44,25.0,3,0.06,4646,41,4718
영월군,2015,고령운전자사고,25,0.11,3,0.37,12.0,37,0.11,23063,815,33787
영월군,2015,고령보행자사고,12,0.1,3,0.33,25.0,9,0.08,11532,909,10772
영월군,2015,뺑소니사고,3,0.03,0,0.0,0.0,7,0.05,9513,157,14388
영월군,2015,무면허사고,6,0.1,0,0.0,0.0,9,0.1,6035,226,8870
원주시,2015,전체사고,2363,1.02,34,0.74,1.44,3981,1.14,232035,4621,350400
원주시,2015,어린이사고,138,1.13,0,0.0,0.0,177,1.18,12191,65,15034
원주시,2015,고령자사고,294,0.82,11,0.61,3.74,331,0.86,36053,1814,38582
원주시,2015,보행자사고,399,0.77,17,0.95,4.26,408,0.78,51759,1795,52297
원주시,2015,자전거사고,20,0.29,0,0.0,0.0,20,0.27,6920,107,7333
원주시,2015,야간사고,1111,1.08,24,1.01,2.16,1874,1.21,102986,2369,155287
원주시,2015,어린이보행사고,41,0.88,0,0.0,0.0,41,0.87,4646,41,4718
원주시,2015,스쿨존내어린이사고,2,0.37,0,0.0,0.0,2,0.36,541,8,558
원주시,2015,고령운전자사고,203,0.88,9,1.1,4.43,350,1.04,23063,815,33787
원주시,2015,고령보행자사고,73,0.63,4,0.44,5.48,69,0.64,11532,909,10772
원주시,2015,뺑소니사고,97,1.02,1,0.64,1.03,147,1.02,9513,157,14388
원주시,2015,무면허사고,42,0.7,2,0.88,4.76,70,0.79,6035,226,8870
인제군,2015,전체사고,117,0.05,13,0.28,11.11,258,0.07,232035,4621,350400
인제군,2015,어린이사고,13,0.11,1,1.54,7.69,20,0.13,12191,65,15034
인제군,2015,고령자사고,19,0.05,2,0.11,10.53,34,0.09,36053,1814,38582
인제군,2015,보행자사고,10,0.02,1,0.06,10.0,12,0.02,51759,1795,52297
인제군,2015,야간사고,29,0.03,8,0.34,27.59,52,0.03,102986,2369,155287
인제군,2015,어린이보행사고,2,0.04,0,0.0,0.0,2,0.04,4646,41,4718
인제군,2015,고령운전자사고,17,0.07,2,0.25,11.76,53,0.16,23063,815,33787
인제군,2015,뺑소니사고,2,0.02,0,0.0,0.0,5,0.03,9513,157,14388
인제군,2015,무면허사고,6,0.1,0,0.0,0.0,14,0.16,6035,226,8870
정선군,2015,전체사고,184,0.08,10,0.22,5.43,317,0.09,232035,4621,350400
정선군,2015,어린이사고,8,0.07,0,0.0,0.0,11,0.07,12191,65,15034
정선군,2015,고령자사고,45,0.12,2,0.11,4.44,55,0.14,36053,1814,38582
정선군,2015,보행자사고,41,0.08,2,0.11,4.88,42,0.08,51759,1795,52297
정선군,2015,야간사고,68,0.07,0,0.0,0.0,98,0.06,102986,2369,155287
정선군,2015,어린이보행사고,2,0.04,0,0.0,0.0,2,0.04,4646,41,4718
정선군,2015,고령운전자사고,23,0.1,1,0.12,4.35,42,0.12,23063,815,33787
정선군,2015,고령보행자사고,9,0.08,1,0.11,11.11,8,0.07,11532,909,10772
정선군,2015,뺑소니사고,9,0.09,0,0.0,0.0,14,0.1,9513,157,14388
정선군,2015,무면허사고,7,0.12,0,0.0,0.0,9,0.1,6035,226,8870
철원군,2015,전체사고,189,0.08,8,0.17,4.23,292,0.08,232035,4621,350400
철원군,2015,어린이사고,10,0.08,0,0.0,0.0,12,0.08,12191,65,15034
철원군,2015,고령자사고,55,0.15,6,0.33,10.91,59,0.15,36053,1814,38582
철원군,2015,보행자사고,38,0.07,3,0.17,7.89,36,0.07,51759,1795,52297
철원군,2015,자전거사고,1,0.01,0,0.0,0.0,1,0.01,6920,107,7333
철원군,2015,야간사고,63,0.06,3,0.13,4.76,84,0.05,102986,2369,155287
철원군,2015,어린이보행사고,3,0.06,0,0.0,0.0,3,0.06,4646,41,4718
철원군,2015,고령운전자사고,33,0.14,2,0.25,6.06,54,0.16,23063,815,33787
철원군,2015,고령보행자사고,15,0.13,3,0.33,20.0,12,0.11,11532,909,10772
철원군,2015,뺑소니사고,3,0.03,0,0.0,0.0,3,0.02,9513,157,14388
철원군,2015,무면허사고,11,0.18,0,0.0,0.0,15,0.17,6035,226,8870
춘천시,2015,전체사고,1776,0.77,32,0.69,1.8,2837,0.81,232035,4621,350400
춘천시,2015,어린이사고,118,0.97,0,0.0,0.0,150,1.0,12191,65,15034
춘천시,2015,고령자사고,300,0.83,14,0.77,4.67,323,0.84,36053,1814,38582
춘천시,2015,보행자사고,337,0.65,10,0.56,2.97,342,0.65,51759,1795,52297
춘천시,2015,자전거사고,37,0.53,1,0.93,2.7,37,0.5,6920,107,7333
춘천시,2015,야간사고,682,0.66,15,0.63,2.2,1058,0.68,102986,2369,155287
춘천시,2015,어린이보행사고,34,0.73,0,0.0,0.0,36,0.76,4646,41,4718
춘천시,2015,스쿨존내어린이사고,4,0.74,0,0.0,0.0,7,1.25,541,8,558
춘천시,2015,고령운전자사고,210,0.91,6,0.74,2.86,351,1.04,23063,815,33787
춘천시,2015,고령보행자사고,83,0.72,5,0.55,6.02,78,0.72,11532,909,10772
춘천시,2015,뺑소니사고,49,0.52,1,0.64,2.04,72,0.5,9513,157,14388
춘천시,2015,무면허사고,38,0.63,1,0.44,2.63,49,0.55,6035,226,8870
태백시,2015,전체사고,251,0.11,12,0.26,4.78,407,0.12,232035,4621,350400
태백시,2015,어린이사고,18,0.15,0,0.0,0.0,25,0.17,12191,65,15034
태백시,2015,고령자사고,56,0.16,4,0.22,7.14,76,0.2,36053,1814,38582
태백시,2015,보행자사고,59,0.11,3,0.17,5.08,59,0.11,51759,1795,52297
태백시,2015,야간사고,86,0.08,6,0.25,6.98,130,0.08,102986,2369,155287
태백시,2015,어린이보행사고,6,0.13,0,0.0,0.0,7,0.15,4646,41,4718
태백시,2015,스쿨존내어린이사고,1,0.18,0,0.0,0.0,1,0.18,541,8,558
태백시,2015,고령운전자사고,38,0.16,2,0.25,5.26,57,0.17,23063,815,33787
태백시,2015,고령보행자사고,13,0.11,1,0.11,7.69,13,0.12,11532,909,10772
태백시,2015,뺑소니사고,2,0.02,0,0.0,0.0,3,0.02,9513,157,14388
태백시,2015,무면허사고,6,0.1,0,0.0,0.0,8,0.09,6035,226,8870
평창군,2015,전체사고,229,0.1,13,0.28,5.68,474,0.14,232035,4621,350400
평창군,2015,어린이사고,18,0.15,0,0.0,0.0,26,0.17,12191,65,15034
평창군,2015,고령자사고,48,0.13,5,0.28,10.42,51,0.13,36053,1814,38582
평창군,2015,보행자사고,34,0.07,6,0.33,17.65,30,0.06,51759,1795,52297
평창군,2015,야간사고,68,0.07,7,0.3,10.29,116,0.07,102986,2369,155287
평창군,2015,어린이보행사고,2,0.04,0,0.0,0.0,2,0.04,4646,41,4718
평창군,2015,고령운전자사고,19,0.08,1,0.12,5.26,31,0.09,23063,815,33787
평창군,2015,고령보행자사고,10,0.09,4,0.44,40.0,6,0.06,11532,909,10772
평창군,2015,뺑소니사고,4,0.04,1,0.64,25.0,9,0.06,9513,157,14388
평창군,2015,무면허사고,2,0.03,0,0.0,0.0,2,0.02,6035,226,8870
홍천군,2015,전체사고,313,0.13,15,0.32,4.79,484,0.14,232035,4621,350400
홍천군,2015,어린이사고,13,0.11,0,0.0,0.0,18,0.12,12191,65,15034
홍천군,2015,고령자사고,80,0.22,5,0.28,6.25,91,0.24,36053,1814,38582
홍천군,2015,보행자사고,58,0.11,3,0.17,5.17,60,0.11,51759,1795,52297
홍천군,2015,자전거사고,4,0.06,0,0.0,0.0,4,0.05,6920,107,7333
홍천군,2015,야간사고,92,0.09,6,0.25,6.52,143,0.09,102986,2369,155287
홍천군,2015,어린이보행사고,4,0.09,0,0.0,0.0,4,0.08,4646,41,4718
홍천군,2015,고령운전자사고,44,0.19,4,0.49,9.09,65,0.19,23063,815,33787
홍천군,2015,고령보행자사고,21,0.18,2,0.22,9.52,20,0.19,11532,909,10772
홍천군,2015,뺑소니사고,7,0.07,0,0.0,0.0,7,0.05,9513,157,14388
홍천군,2015,무면허사고,7,0.12,0,0.0,0.0,8,0.09,6035,226,8870
화천군,2015,전체사고,68,0.03,3,0.06,4.41,117,0.03,232035,4621,350400
화천군,2015,어린이사고,4,0.03,0,0.0,0.0,6,0.04,12191,65,15034
화천군,2015,고령자사고,15,0.04,1,0.06,6.67,14,0.04,36053,1814,38582
화천군,2015,보행자사고,11,0.02,0,0.0,0.0,14,0.03,51759,1795,52297
화천군,2015,야간사고,16,0.02,0,0.0,0.0,37,0.02,102986,2369,155287
화천군,2015,어린이보행사고,1,0.02,0,0.0,0.0,1,0.02,4646,41,4718
화천군,2015,고령운전자사고,8,0.03,1,0.12,12.5,10,0.03,23063,815,33787
화천군,2015,뺑소니사고,1,0.01,0,0.0,0.0,2,0.01,9513,157,14388
화천군,2015,무면허사고,4,0.07,1,0.44,25.0,4,0.05,6035,226,8870
횡성군,2015,전체사고,244,0.11,14,0.3,5.74,514,0.15,232035,4621,350400
횡성군,2015,어린이사고,25,0.21,0,0.0,0.0,39,0.26,12191,65,15034
횡성군,2015,고령자사고,54,0.15,5,0.28,9.26,65,0.17,36053,1814,38582
횡성군,2015,보행자사고,32,0.06,1,0.06,3.13,31,0.06,51759,1795,52297
횡성군,2015,자전거사고,1,0.01,0,0.0,0.0,1,0.01,6920,107,7333
횡성군,2015,야간사고,77,0.07,6,0.25,7.79,141,0.09,102986,2369,155287
횡성군,2015,어린이보행사고,6,0.13,0,0.0,0.0,6,0.13,4646,41,4718
횡성군,2015,스쿨존내어린이사고,1,0.18,0,0.0,0.0,1,0.18,541,8,558
횡성군,2015,고령운전자사고,35,0.15,4,0.49,11.43,59,0.17,23063,815,33787
횡성군,2015,고령보행자사고,4,0.03,1,0.11,25.0,3,0.03,11532,909,10772
횡성군,2015,뺑소니사고,3,0.03,0,0.0,0.0,9,0.06,9513,157,14388
횡성군,2015,무면허사고,4,0.07,0,0.0,0.0,4,0.05,6035,226,8870
강릉시,2016,전체사고,1027,0.46,21,0.49,2.04,1598,0.48,220917,4292,331720
강릉시,2016,어린이사고,59,0.52,2,2.82,3.39,68,0.48,11264,71,14215
